classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
23930697,vr00n,1485637,a659564897c7b0bed42a,3093,MAIN,65.57,2016-12-29 13:15:46 UTC,,,"{""session"":""55a2e69065dbac3406aff929054f893fd9eced41b01dfb5357b55f574e9c6630"",""viewport"":{""width"":1434,""height"":776},""started_at"":""2016-12-29T13:15:22.742Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2016-12-29T13:15:46.543Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":600,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":91.8313671900838,""x"":417.296875,""y"":398,""tool"":0,""angle"":-51.63251461513847,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":88.48163651289458,""x"":383.296875,""y"":113,""tool"":0,""angle"":-55.59152774797138,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""}]}]","{""5048738"":{""retired"":null,""Filename"":""1461941128.8.jpg""}}",5048738
23930701,vr00n,1485637,a659564897c7b0bed42a,3093,MAIN,65.57,2016-12-29 13:15:54 UTC,,,"{""session"":""55a2e69065dbac3406aff929054f893fd9eced41b01dfb5357b55f574e9c6630"",""viewport"":{""width"":1434,""height"":776},""started_at"":""2016-12-29T13:15:48.090Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2016-12-29T13:15:53.935Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":600,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":250.3517525403008,""x"":399.296875,""y"":300,""tool"":0,""angle"":-45.97102193107917,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""}]}]","{""5045287"":{""retired"":null,""Filename"":""1461937101.6.jpg""}}",5045287
23930706,vr00n,1485637,a659564897c7b0bed42a,3093,MAIN,65.57,2016-12-29 13:16:02 UTC,,,"{""session"":""55a2e69065dbac3406aff929054f893fd9eced41b01dfb5357b55f574e9c6630"",""viewport"":{""width"":1434,""height"":776},""started_at"":""2016-12-29T13:15:55.151Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2016-12-29T13:16:02.648Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":600,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":237.92856070678022,""x"":396.296875,""y"":270,""tool"":0,""angle"":-48.0664855011259,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""}]}]","{""5045738"":{""retired"":null,""Filename"":""1461937731.0.jpg""}}",5045738
23930708,vr00n,1485637,a659564897c7b0bed42a,3093,MAIN,65.57,2016-12-29 13:16:07 UTC,,,"{""session"":""55a2e69065dbac3406aff929054f893fd9eced41b01dfb5357b55f574e9c6630"",""viewport"":{""width"":1434,""height"":776},""started_at"":""2016-12-29T13:16:04.184Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2016-12-29T13:16:07.640Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":600,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":257.97868128975307,""x"":371.296875,""y"":282,""tool"":0,""angle"":-34.73729310160579,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""}]}]","{""5045755"":{""retired"":null,""Filename"":""1461937744.8.jpg""}}",5045755
23930725,vr00n,1485637,a659564897c7b0bed42a,3093,MAIN,65.57,2016-12-29 13:16:45 UTC,,,"{""session"":""55a2e69065dbac3406aff929054f893fd9eced41b01dfb5357b55f574e9c6630"",""viewport"":{""width"":1434,""height"":776},""started_at"":""2016-12-29T13:16:09.064Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2016-12-29T13:16:44.940Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":600,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":47.80167361086848,""x"":512.296875,""y"":363,""tool"":1,""angle"":-37.34934904464059,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""},{""r"":56.08029957123981,""x"":600.296875,""y"":426,""tool"":1,""angle"":-31.138972436978854,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""},{""r"":67.47592163134935,""x"":371.296875,""y"":281,""tool"":1,""angle"":-39.58813084768297,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""},{""r"":49.678969393496885,""x"":244.296875,""y"":193,""tool"":1,""angle"":-49.899092453787766,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""},{""r"":53.2634959423431,""x"":129.296875,""y"":111,""tool"":1,""angle"":-50.33215888165955,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""},{""r"":53.823786563191554,""x"":210.296875,""y"":522,""tool"":1,""angle"":-54.83356396420712,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""},{""r"":43.18564576337837,""x"":650.296875,""y"":229,""tool"":2,""angle"":-47.81555668421123,""frame"":0,""details"":[],""tool_label"":""Street markings.\nENSURE annotation has no shadows!""},{""r"":49.678969393496885,""x"":532.296875,""y"":179,""tool"":2,""angle"":-40.10090754621224,""frame"":0,""details"":[],""tool_label"":""Street markings.\nENSURE annotation has no shadows!""},{""r"":56.08029957123981,""x"":418.296875,""y"":132,""tool"":2,""angle"":-39.936383146969916,""frame"":0,""details"":[],""tool_label"":""Street markings.\nENSURE annotation has no shadows!""},{""r"":31.38470965295043,""x"":303.296875,""y"":97,""tool"":2,""angle"":-30.650667957052864,""frame"":0,""details"":[],""tool_label"":""Street markings.\nENSURE annotation has no shadows!""},{""r"":46.22769732530488,""x"":744.296875,""y"":266,""tool"":2,""angle"":-51.14662565964667,""frame"":0,""details"":[],""tool_label"":""Street markings.\nENSURE annotation has no shadows!""}]}]","{""5048326"":{""retired"":null,""Filename"":""1461940710.0.jpg""}}",5048326
24052302,vr00n,1485637,a659564897c7b0bed42a,3093,MAIN,65.57,2017-01-01 20:13:59 UTC,,,"{""session"":""d18d65fdd2c0f241d12d6b893a4275528d289b905ba567876904518e32761ea4"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2017-01-01T20:13:23.066Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2017-01-01T20:13:59.477Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":600,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":80.43009387039157,""x"":209.296875,""y"":253,""tool"":0,""angle"":-38.437301491062534,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":82.92767933567175,""x"":408.296875,""y"":326,""tool"":1,""angle"":-33.690067525979785,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""}]}]","{""5050917"":{""retired"":null,""Filename"":""1461429992.2.jpg""}}",5050917
24052312,vr00n,1485637,a659564897c7b0bed42a,3093,MAIN,65.57,2017-01-01 20:14:13 UTC,,,"{""session"":""d18d65fdd2c0f241d12d6b893a4275528d289b905ba567876904518e32761ea4"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2017-01-01T20:14:00.829Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2017-01-01T20:14:13.628Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":809,""clientHeight"":291,""naturalWidth"":1024,""naturalHeight"":368}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":43.938472871927864,""x"":147.83683559950558,""y"":137.96786155747836,""tool"":1,""angle"":-41.49646835521557,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""},{""r"":52.85969772620224,""x"":66.82818294190359,""y"":246.82323856613104,""tool"":1,""angle"":-73.30075576600639,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""}]}]","{""5044759"":{""retired"":null,""Filename"":""1460637811.0.jpg""}}",5044759
24052318,vr00n,1485637,a659564897c7b0bed42a,3093,MAIN,65.57,2017-01-01 20:14:21 UTC,,,"{""session"":""d18d65fdd2c0f241d12d6b893a4275528d289b905ba567876904518e32761ea4"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2017-01-01T20:14:14.861Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2017-01-01T20:14:21.301Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":600,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":280.0589223717038,""x"":516.296875,""y"":290,""tool"":0,""angle"":-49.19899198271832,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""}]}]","{""5048251"":{""retired"":null,""Filename"":""1461940640.0.jpg""}}",5048251
24052344,vr00n,1485637,a659564897c7b0bed42a,3093,MAIN,65.57,2017-01-01 20:14:47 UTC,,,"{""session"":""d18d65fdd2c0f241d12d6b893a4275528d289b905ba567876904518e32761ea4"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2017-01-01T20:14:22.653Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2017-01-01T20:14:46.719Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":600,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":45.34313619501854,""x"":499.296875,""y"":237,""tool"":1,""angle"":-41.423665625002656,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""},{""r"":46.22769732530488,""x"":519.296875,""y"":366,""tool"":1,""angle"":-51.14662565964667,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""},{""r"":62.42595614005443,""x"":576.296875,""y"":492,""tool"":1,""angle"":-54.78240703180729,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""},{""r"":62.289646009589745,""x"":279.296875,""y"":346,""tool"":0,""angle"":-47.60256220249981,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":65.5133574166368,""x"":309.296875,""y"":478,""tool"":0,""angle"":-58.73626830562258,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":67.23094525588644,""x"":123.296875,""y"":314,""tool"":0,""angle"":-67.24902365721238,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":75.6042326857432,""x"":306.296875,""y"":149,""tool"":0,""angle"":-37.47617956136138,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":36.76955262170047,""x"":403.296875,""y"":310,""tool"":0,""angle"":-67.61986494804043,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":62.48199740725323,""x"":727.296875,""y"":184,""tool"":2,""angle"":-39.8055710922652,""frame"":0,""details"":[],""tool_label"":""Street markings.\nENSURE annotation has no shadows!""},{""r"":57.245087125446844,""x"":602.296875,""y"":100,""tool"":2,""angle"":-27.01266534793854,""frame"":0,""details"":[],""tool_label"":""Street markings.\nENSURE annotation has no shadows!""}]}]","{""5045491"":{""retired"":null,""Filename"":""1461937321.8.jpg""}}",5045491
24052355,vr00n,1485637,a659564897c7b0bed42a,3093,MAIN,65.57,2017-01-01 20:14:57 UTC,,,"{""session"":""d18d65fdd2c0f241d12d6b893a4275528d289b905ba567876904518e32761ea4"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2017-01-01T20:14:47.798Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2017-01-01T20:14:56.751Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":600,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":72.34638899074369,""x"":470.296875,""y"":325,""tool"":3,""angle"":-49.48460600954463,""frame"":0,""details"":[],""tool_label"":""Shadows - Mark all regions with Shadows in them""},{""r"":55.072679252057455,""x"":347.296875,""y"":189,""tool"":3,""angle"":-29.357753542791276,""frame"":0,""details"":[],""tool_label"":""Shadows - Mark all regions with Shadows in them""},{""r"":40.8166632639171,""x"":134.296875,""y"":270,""tool"":3,""angle"":-59.03624346792648,""frame"":0,""details"":[],""tool_label"":""Shadows - Mark all regions with Shadows in them""}]}]","{""5051205"":{""retired"":null,""Filename"":""1461430267.0.jpg""}}",5051205
24052362,vr00n,1485637,a659564897c7b0bed42a,3093,MAIN,65.57,2017-01-01 20:15:01 UTC,,,"{""session"":""d18d65fdd2c0f241d12d6b893a4275528d289b905ba567876904518e32761ea4"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2017-01-01T20:14:57.799Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2017-01-01T20:15:01.303Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":600,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":176.9547964876906,""x"":354.296875,""y"":330,""tool"":0,""angle"":-50.73337475837187,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""}]}]","{""5047853"":{""retired"":null,""Filename"":""1461940132.0.jpg""}}",5047853
24102329,not-logged-in-5730d1220d991f2e66eb,,5730d1220d991f2e66eb,3093,MAIN,65.6,2017-01-03 06:04:23 UTC,,,"{""session"":""69bfb72c657d52b46452d530f4e28b1c6da5d284ae6f5611b89c8994489ba44f"",""viewport"":{""width"":1280,""height"":800},""started_at"":""2017-01-03T06:02:06.597Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2017-01-03T06:04:23.016Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":674,""clientHeight"":505,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":20.740618826882336,""x"":484.0786787901274,""y"":26.12729634440515,""tool"":2,""angle"":-66.37062226934162,""frame"":0,""details"":[],""tool_label"":""Street markings.\nENSURE annotation has no shadows!""},{""r"":38.53771636049833,""x"":750.102059751346,""y"":223.26962330673587,""tool"":2,""angle"":-33.69006752597981,""frame"":0,""details"":[],""tool_label"":""Street markings.\nENSURE annotation has no shadows!""},{""r"":40.32612054801912,""x"":685.9714232696238,""y"":166.26461310076067,""tool"":2,""angle"":-13.62699485989156,""frame"":0,""details"":[],""tool_label"":""Street markings.\nENSURE annotation has no shadows!""},{""r"":44.64192066318801,""x"":607.5895342364083,""y"":118.76043792911483,""tool"":2,""angle"":-28.61045966596519,""frame"":0,""details"":[],""tool_label"":""Street markings.\nENSURE annotation has no shadows!""},{""r"":25.052541826362162,""x"":533.958062720357,""y"":67.6934496195955,""tool"":2,""angle"":-31.42956561483846,""frame"":0,""details"":[],""tool_label"":""Street markings.\nENSURE annotation has no shadows!""},{""r"":243.01821631998365,""x"":351.0669883095191,""y"":319.4655780293189,""tool"":0,""angle"":-19.408971790008962,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":95.7845450578191,""x"":674.0953794767125,""y"":454.85247726850963,""tool"":0,""angle"":-19.558251536997577,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""}]}]","{""5045277"":{""retired"":null,""Filename"":""1461937093.6.jpg""}}",5045277
28742013,vr00n,1485637,fc77f39c35d259a19a94,3093,MAIN,65.6,2017-02-20 12:29:22 UTC,TRUE,expert,"{""session"":""bc67606ae19c570df56e466909eaf1a660c63841faad9e5a213d848f5b27c675"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2017-02-20T12:27:20.683Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2017-02-20T12:29:22.324Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":809,""clientHeight"":291,""naturalWidth"":1024,""naturalHeight"":368}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":106.96234995133305,""x"":727.5549926757812,""y"":225.30532836914062,""tool"":3,""angle"":-20.794108668472585,""frame"":0,""details"":[],""tool_label"":""Shadows - Mark all regions with Shadows in them""},{""r"":46.67892219957573,""x"":414.9122314453125,""y"":151.89122009277344,""tool"":1,""angle"":-49.39871348091307,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""},{""r"":40.36563829026423,""x"":398.4573669433594,""y"":251.8862762451172,""tool"":1,""angle"":-48.814066684402235,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""},{""r"":38.579749997708646,""x"":382.00244140625,""y"":334.16070556640625,""tool"":1,""angle"":-48.99090268956249,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""},{""r"":51.95787855686688,""x"":278.2101287841797,""y"":174.67489624023438,""tool"":0,""angle"":-55.922822756026605,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":71.46783045435905,""x"":112.39554595947266,""y"":215.1792449951172,""tool"":2,""angle"":-67.06790562880931,""frame"":0,""details"":[],""tool_label"":""Street markings.\nENSURE annotation has no shadows!""},{""r"":30.901129030329148,""x"":287.07049560546875,""y"":79.7428970336914,""tool"":2,""angle"":-34.992038740927136,""frame"":0,""details"":[],""tool_label"":""Street markings.\nENSURE annotation has no shadows!""},{""r"":44.589971238155904,""x"":198.46725463867188,""y"":311.37701416015625,""tool"":0,""angle"":-55.40770407708297,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":54.77977961647378,""x"":502.24969482421875,""y"":291.1248474121094,""tool"":0,""angle"":-49.68589688935663,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""}]}]","{""5044448"":{""retired"":null,""Filename"":""1460637450.2.jpg""}}",5044448
28742078,vr00n,1485637,fc77f39c35d259a19a94,3093,MAIN,65.6,2017-02-20 12:29:48 UTC,,,"{""session"":""bc67606ae19c570df56e466909eaf1a660c63841faad9e5a213d848f5b27c675"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2017-02-20T12:29:35.636Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2017-02-20T12:29:48.428Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":600,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":121.6552506059644,""x"":507.296875,""y"":416,""tool"":0,""angle"":-43.66778014613036,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":108.23123393919151,""x"":500.296875,""y"":174,""tool"":0,""angle"":-38.24642596446901,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""}]}]","{""5048640"":{""retired"":null,""Filename"":""1461941023.4.jpg""}}",5048640
28742163,vr00n,1485637,fc77f39c35d259a19a94,3093,MAIN,65.6,2017-02-20 12:30:18 UTC,,,"{""session"":""bc67606ae19c570df56e466909eaf1a660c63841faad9e5a213d848f5b27c675"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2017-02-20T12:29:49.796Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2017-02-20T12:30:17.935Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":600,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":53.2634959423431,""x"":346.296875,""y"":410,""tool"":0,""angle"":-39.66784111834045,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":61.032778078668514,""x"":621.296875,""y"":318,""tool"":0,""angle"":-34.99202019855866,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":57.706152185014034,""x"":252.296875,""y"":126,""tool"":0,""angle"":-27.89727103094763,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""}]}]","{""5049804"":{""retired"":null,""Filename"":""1461428778.2.jpg""}}",5049804
28742214,vr00n,1485637,fc77f39c35d259a19a94,3093,MAIN,65.6,2017-02-20 12:30:36 UTC,,,"{""session"":""bc67606ae19c570df56e466909eaf1a660c63841faad9e5a213d848f5b27c675"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2017-02-20T12:30:22.590Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2017-02-20T12:30:35.248Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":809,""clientHeight"":607,""naturalWidth"":1024,""naturalHeight"":768}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":100.63923983164528,""x"":659.2001953125,""y"":436.676025390625,""tool"":3,""angle"":-39.89784064750401,""frame"":0,""details"":[],""tool_label"":""Shadows - Mark all regions with Shadows in them""},{""r"":129.2096568115263,""x"":884.4996948242188,""y"":451.86474609375,""tool"":3,""angle"":-57.39968312927479,""frame"":0,""details"":[],""tool_label"":""Shadows - Mark all regions with Shadows in them""},{""r"":168.86910021712853,""x"":360.48846435546875,""y"":536.6685180664062,""tool"":0,""angle"":-49.86450931556158,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""}]}]","{""5043178"":{""retired"":null,""Filename"":""1460817552.2.jpg""}}",5043178
28742258,vr00n,1485637,fc77f39c35d259a19a94,3093,MAIN,65.6,2017-02-20 12:30:52 UTC,,,"{""session"":""bc67606ae19c570df56e466909eaf1a660c63841faad9e5a213d848f5b27c675"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2017-02-20T12:30:36.510Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2017-02-20T12:30:52.311Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":809,""clientHeight"":291,""naturalWidth"":1024,""naturalHeight"":368}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":65.64894005846561,""x"":280.74163818359375,""y"":289.8591003417969,""tool"":1,""angle"":-33.99646325651906,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""},{""r"":59.09894081698599,""x"":599.7131958007812,""y"":254.4178009033203,""tool"":1,""angle"":-46.73569698486026,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. \nPlease mark the defect.\nENSURE defect has no shadows!""}]}]","{""5044803"":{""retired"":null,""Filename"":""1460637851.8.jpg""}}",5044803
